session,evaluator,qo_len,host_elapsed_us,source
3,LUT-EXP,4,548,lut_exp_q4.log
3,LUT-EXP,4,552,lut_exp_q4.log
3,LUT-EXP,4,551,lut_exp_q4.log
3,LUT-EXP,4,550,lut_exp_q4.log
3,LUT-EXP,4,550,lut_exp_q4.log
3,LUT-EXP,4,547,lut_exp_q4.log
3,LUT-EXP,4,548,lut_exp_q4.log
3,LUT-EXP,4,553,lut_exp_q4.log
3,LUT-EXP,4,550,lut_exp_q4.log
3,LUT-EXP,4,548,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,548,lut_exp_q4.log
3,LUT-EXP,4,548,lut_exp_q4.log
3,LUT-EXP,4,550,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,547,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,559,lut_exp_q4.log
3,LUT-EXP,4,549,lut_exp_q4.log
3,LUT-EXP,4,556,lut_exp_q4.log
3,LUT-EXP,4,534,lut_exp_q4.log
3,LUT-EXP,4,541,lut_exp_q4.log
3,LUT-EXP,4,526,lut_exp_q4.log
3,LUT-EXP,4,529,lut_exp_q4.log
3,LUT-EXP,4,531,lut_exp_q4.log
3,LUT-EXP,4,571,lut_exp_q4.log
3,Origin-HVX,8,636,baseline_q8.log
3,Origin-HVX,8,639,baseline_q8.log
3,Origin-HVX,8,624,baseline_q8.log
3,Origin-HVX,8,617,baseline_q8.log
3,Origin-HVX,8,618,baseline_q8.log
3,Origin-HVX,8,634,baseline_q8.log
3,Origin-HVX,8,621,baseline_q8.log
3,Origin-HVX,8,628,baseline_q8.log
3,Origin-HVX,8,674,baseline_q8.log
3,Origin-HVX,8,665,baseline_q8.log
3,Origin-HVX,8,708,baseline_q8.log
3,Origin-HVX,8,675,baseline_q8.log
3,Origin-HVX,8,688,baseline_q8.log
3,Origin-HVX,8,698,baseline_q8.log
3,Origin-HVX,8,659,baseline_q8.log
3,Origin-HVX,8,728,baseline_q8.log
3,Origin-HVX,8,658,baseline_q8.log
3,Origin-HVX,8,666,baseline_q8.log
3,Origin-HVX,8,695,baseline_q8.log
3,Origin-HVX,8,689,baseline_q8.log
3,Origin-HVX,8,659,baseline_q8.log
3,Origin-HVX,8,708,baseline_q8.log
3,Origin-HVX,8,650,baseline_q8.log
3,Origin-HVX,8,756,baseline_q8.log
3,Origin-HVX,8,660,baseline_q8.log
3,Origin-HVX,8,676,baseline_q8.log
3,Origin-HVX,8,690,baseline_q8.log
3,Origin-HVX,8,658,baseline_q8.log
3,Origin-HVX,8,654,baseline_q8.log
3,Origin-HVX,8,664,baseline_q8.log
3,SCNA serial d8,4,562,scna_serial_q4_0.log
3,SCNA serial d8,4,564,scna_serial_q4_0.log
3,SCNA serial d8,4,551,scna_serial_q4_0.log
3,SCNA serial d8,4,553,scna_serial_q4_0.log
3,SCNA serial d8,4,553,scna_serial_q4_0.log
3,SCNA serial d8,4,573,scna_serial_q4_0.log
3,SCNA serial d8,4,570,scna_serial_q4_0.log
3,SCNA serial d8,4,548,scna_serial_q4_0.log
3,SCNA serial d8,4,570,scna_serial_q4_0.log
3,SCNA serial d8,4,546,scna_serial_q4_0.log
3,SCNA serial d8,4,546,scna_serial_q4_0.log
3,SCNA serial d8,4,578,scna_serial_q4_0.log
3,SCNA serial d8,4,555,scna_serial_q4_0.log
3,SCNA serial d8,4,551,scna_serial_q4_0.log
3,SCNA serial d8,4,545,scna_serial_q4_0.log
3,SCNA serial d8,4,550,scna_serial_q4_0.log
3,SCNA serial d8,4,550,scna_serial_q4_0.log
3,SCNA serial d8,4,550,scna_serial_q4_0.log
3,SCNA serial d8,4,563,scna_serial_q4_0.log
3,SCNA serial d8,4,593,scna_serial_q4_0.log
3,SCNA serial d8,4,617,scna_serial_q4_0.log
3,SCNA serial d8,4,626,scna_serial_q4_0.log
3,SCNA serial d8,4,623,scna_serial_q4_0.log
3,SCNA serial d8,4,638,scna_serial_q4_0.log
3,SCNA serial d8,4,647,scna_serial_q4_0.log
3,SCNA serial d8,4,621,scna_serial_q4_0.log
3,SCNA serial d8,4,620,scna_serial_q4_0.log
3,SCNA serial d8,4,616,scna_serial_q4_0.log
3,SCNA serial d8,4,617,scna_serial_q4_0.log
3,SCNA serial d8,4,598,scna_serial_q4_0.log
3,SCNA serial d8,16,996,scna_serial_q16_0.log
3,SCNA serial d8,16,1000,scna_serial_q16_0.log
3,SCNA serial d8,16,985,scna_serial_q16_0.log
3,SCNA serial d8,16,995,scna_serial_q16_0.log
3,SCNA serial d8,16,987,scna_serial_q16_0.log
3,SCNA serial d8,16,989,scna_serial_q16_0.log
3,SCNA serial d8,16,989,scna_serial_q16_0.log
3,SCNA serial d8,16,987,scna_serial_q16_0.log
3,SCNA serial d8,16,990,scna_serial_q16_0.log
3,SCNA serial d8,16,1006,scna_serial_q16_0.log
3,SCNA serial d8,16,1085,scna_serial_q16_0.log
3,SCNA serial d8,16,1090,scna_serial_q16_0.log
3,SCNA serial d8,16,1046,scna_serial_q16_0.log
3,SCNA serial d8,16,1044,scna_serial_q16_0.log
3,SCNA serial d8,16,1083,scna_serial_q16_0.log
3,SCNA serial d8,16,1102,scna_serial_q16_0.log
3,SCNA serial d8,16,1103,scna_serial_q16_0.log
3,SCNA serial d8,16,1107,scna_serial_q16_0.log
3,SCNA serial d8,16,1091,scna_serial_q16_0.log
3,SCNA serial d8,16,1080,scna_serial_q16_0.log
3,SCNA serial d8,16,1068,scna_serial_q16_0.log
3,SCNA serial d8,16,1076,scna_serial_q16_0.log
3,SCNA serial d8,16,1061,scna_serial_q16_0.log
3,SCNA serial d8,16,1074,scna_serial_q16_0.log
3,SCNA serial d8,16,1070,scna_serial_q16_0.log
3,SCNA serial d8,16,1084,scna_serial_q16_0.log
3,SCNA serial d8,16,1115,scna_serial_q16_0.log
3,SCNA serial d8,16,1097,scna_serial_q16_0.log
3,SCNA serial d8,16,1203,scna_serial_q16_0.log
3,SCNA serial d8,16,1019,scna_serial_q16_0.log
3,Origin-HVX,4,494,baseline_q4.log
3,Origin-HVX,4,614,baseline_q4.log
3,Origin-HVX,4,624,baseline_q4.log
3,Origin-HVX,4,501,baseline_q4.log
3,Origin-HVX,4,537,baseline_q4.log
3,Origin-HVX,4,524,baseline_q4.log
3,Origin-HVX,4,477,baseline_q4.log
3,Origin-HVX,4,557,baseline_q4.log
3,Origin-HVX,4,548,baseline_q4.log
3,Origin-HVX,4,495,baseline_q4.log
3,Origin-HVX,4,501,baseline_q4.log
3,Origin-HVX,4,508,baseline_q4.log
3,Origin-HVX,4,499,baseline_q4.log
3,Origin-HVX,4,498,baseline_q4.log
3,Origin-HVX,4,500,baseline_q4.log
3,Origin-HVX,4,496,baseline_q4.log
3,Origin-HVX,4,497,baseline_q4.log
3,Origin-HVX,4,499,baseline_q4.log
3,Origin-HVX,4,499,baseline_q4.log
3,Origin-HVX,4,500,baseline_q4.log
3,Origin-HVX,4,491,baseline_q4.log
3,Origin-HVX,4,517,baseline_q4.log
3,Origin-HVX,4,538,baseline_q4.log
3,Origin-HVX,4,497,baseline_q4.log
3,Origin-HVX,4,495,baseline_q4.log
3,Origin-HVX,4,544,baseline_q4.log
3,Origin-HVX,4,534,baseline_q4.log
3,Origin-HVX,4,509,baseline_q4.log
3,Origin-HVX,4,513,baseline_q4.log
3,Origin-HVX,4,494,baseline_q4.log
3,SCNA lane8 d8,32,2868,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2864,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2934,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2918,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2903,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2926,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2854,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2844,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2859,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2959,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2858,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2983,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2854,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2863,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2857,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2889,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2951,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2848,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2890,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2960,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2953,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2890,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2906,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2837,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2912,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2956,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2894,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2916,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2901,scna_lane8_q32_1.log
3,SCNA lane8 d8,32,2845,scna_lane8_q32_1.log
